pensioner_id,age,life_proof_delay,bank_activity_count,biometric_status,historical_approval_rate,pension_credit_anomaly,eligibility_label
PNS-00498,65.32,20.02,9,0,0.887,0,1
PNS-00499,62.98,22.59,11,1,0.8631,0,1
PNS-00500,56.04,19.47,8,1,0.7603,0,1
PNS-00501,78.91,53.79,9,1,0.7902,0,1
PNS-00502,75.16,7.29,12,1,0.7012,1,1
PNS-00503,62.24,1.19,8,1,0.5147,0,1
PNS-00504,55.98,0.44,6,1,0.9116,0,1
PNS-00505,70.86,41.74,8,1,0.9006,0,1
PNS-00506,63.65,6.86,10,0,0.9253,0,1
PNS-00507,87.36,11.39,13,1,0.868,1,1
PNS-00508,71.48,3.11,7,1,0.7734,0,1
PNS-00509,63.52,18.95,9,1,0.9382,0,1
PNS-00510,71.72,16.71,4,1,0.9802,0,1
PNS-00511,55.51,0.8,6,1,0.5702,0,1
PNS-00512,65.62,15.63,8,1,0.9501,0,1
PNS-00513,68.8,7.1,6,1,0.925,0,1
PNS-00514,67.31,13.88,10,0,0.8719,0,1
PNS-00515,74.33,10.93,9,1,0.8233,1,1
PNS-00516,70.76,12.4,11,1,0.6501,0,1
PNS-00517,73.35,8.26,3,1,0.7361,0,1
PNS-00518,62.49,47.9,13,1,0.677,0,1
PNS-00519,75.18,13.07,9,1,0.4344,0,1
PNS-00520,81.03,39.97,14,1,0.8545,1,0
PNS-00521,60.24,12.53,8,1,0.6513,0,1
PNS-00522,60.9,5.96,9,1,0.7074,0,1
PNS-00523,78.69,3.92,3,0,0.8866,0,0
PNS-00524,66.47,3.88,11,1,0.7012,0,1
PNS-00525,79.23,24.2,10,0,0.8053,0,0
PNS-00526,64.46,24.75,6,1,0.777,0,1
PNS-00527,79.64,36.39,8,1,0.5386,0,1
PNS-00528,69.05,20.51,14,1,0.8975,0,1
PNS-00529,70.07,0.9,9,1,0.8072,0,1
PNS-00530,80.52,1.53,9,0,0.8253,1,0
PNS-00531,65.11,22.75,3,1,0.7642,0,1
PNS-00532,60.47,11.59,8,1,0.5685,0,1
PNS-00533,64.41,7.93,9,1,0.6682,0,1
PNS-00534,71.62,2.36,5,1,0.7556,0,1
PNS-00535,55.47,13.01,5,0,0.5854,0,0
PNS-00536,73.1,3.7,14,1,0.9354,0,1
PNS-00537,63.69,4.48,7,1,0.857,0,1
PNS-00538,77.18,23.83,9,1,0.8779,0,1
PNS-00539,74.27,22.58,6,1,0.9594,0,1
PNS-00540,61.71,42.87,6,1,0.6655,0,1
PNS-00541,56.41,7.26,5,0,0.415,0,0
PNS-00542,61.39,15.56,7,1,0.9957,0,1
PNS-00543,69.98,2.79,7,1,0.8437,0,1
PNS-00544,66.57,0.46,7,1,0.7748,0,1
PNS-00545,65.97,36.13,9,1,0.9606,0,1
PNS-00546,66.73,26.95,8,1,0.8297,0,1
PNS-00547,69.63,49.83,2,0,0.9275,0,0
PNS-00548,59.93,2.17,11,1,0.942,0,1
PNS-00549,73.65,20.35,8,1,0.8011,1,1
PNS-00550,73.3,15.29,12,0,0.7958,0,1
PNS-00551,71.08,11.4,12,1,0.8662,0,1
PNS-00552,72.45,7.25,5,1,0.7185,0,1
PNS-00553,70.37,1.5,2,1,0.9164,0,1
PNS-00554,84.28,4.02,2,1,0.79,0,1
PNS-00555,67.3,20.63,6,1,0.7425,0,1
PNS-00556,65.54,32.15,6,1,0.7705,0,1
PNS-00557,61.97,6.27,12,0,0.748,0,1
PNS-00558,59.74,11.33,5,1,0.7155,0,1
PNS-00559,58.04,2.05,8,1,0.5356,0,1
PNS-00560,60.89,9.36,6,1,0.5115,0,1
PNS-00561,67.43,16.39,10,1,0.725,0,1
PNS-00562,70.67,45.15,11,1,0.93,0,1
PNS-00563,68.41,8.57,9,1,0.8806,0,1
PNS-00564,61.88,61.31,11,1,0.7184,0,1
PNS-00565,75.2,18.32,8,1,0.9669,1,1
PNS-00566,73.92,36.71,7,1,0.793,0,1
PNS-00567,66.72,7.24,8,1,0.5974,1,0
PNS-00568,62.78,15.5,9,1,0.9843,0,1
PNS-00569,72.39,2.94,12,1,0.8276,0,1
PNS-00570,69.5,4.66,10,1,0.9496,0,1
PNS-00571,56.41,9.56,6,1,0.7671,0,1
PNS-00572,67.46,11.16,6,0,0.8322,0,0
PNS-00573,70.1,29.14,7,1,0.8587,0,1
PNS-00574,60.8,30.3,9,1,0.6047,0,1
PNS-00575,69.52,29.93,8,1,0.687,0,1
PNS-00576,56.36,10.49,6,1,0.6943,0,1
PNS-00577,78.69,19.95,7,1,0.5751,0,1
PNS-00578,77.98,34.8,5,1,0.9114,0,1
PNS-00579,65.98,1.69,11,1,0.8835,0,1
PNS-00580,70.91,2.34,7,1,0.8939,1,1
PNS-00581,56.13,14.0,7,1,0.7917,0,1
PNS-00582,58.75,47.49,12,1,0.811,0,1
PNS-00583,65.65,13.28,10,0,0.8739,0,1
PNS-00584,59.42,49.93,8,1,0.942,0,1
PNS-00585,73.72,5.17,8,1,0.9772,0,1
PNS-00586,83.98,67.49,12,1,0.8404,0,1
PNS-00587,58.59,26.26,9,1,0.5415,0,1
PNS-00588,61.3,6.92,3,1,0.5783,0,1
PNS-00589,69.88,0.97,11,1,0.8288,0,1
PNS-00590,80.89,10.94,12,1,0.8485,0,1
PNS-00591,58.22,1.18,6,1,0.6329,0,1
PNS-00592,69.99,7.64,9,1,0.8398,0,1
PNS-00593,82.57,22.43,8,1,0.7114,0,1
PNS-00594,75.99,3.68,7,1,0.9891,1,1
PNS-00595,57.75,6.39,10,1,0.8082,0,1
PNS-00596,64.61,43.58,4,1,0.8711,0,1
PNS-00597,63.84,6.35,7,1,0.7348,0,1
PNS-00598,74.5,0.02,8,1,0.6992,0,1
PNS-00599,69.93,3.18,8,0,0.904,0,1
PNS-00600,77.4,15.88,4,1,0.903,1,0
PNS-00601,72.12,0.42,7,1,0.837,0,1
PNS-00602,63.38,1.41,8,0,0.779,0,1
PNS-00603,78.2,3.4,10,0,0.9286,1,0
PNS-00604,62.98,42.44,7,1,0.7759,1,0
PNS-00605,62.91,5.6,5,1,0.817,0,1
PNS-00606,72.33,4.33,6,1,0.7675,0,1
PNS-00607,74.1,13.61,7,1,0.6039,0,1
PNS-00608,71.58,0.15,9,1,0.7504,1,1
PNS-00609,78.88,13.77,5,1,0.769,0,1
PNS-00610,72.3,37.15,8,1,0.7079,0,1
PNS-00611,59.73,26.64,9,1,0.7931,0,1
PNS-00612,69.88,10.1,3,1,0.6646,0,1
PNS-00613,56.61,0.79,7,1,0.8839,0,1
PNS-00614,71.57,8.01,6,1,0.7657,0,1
PNS-00615,61.55,26.58,10,1,0.8468,0,1
PNS-00616,57.74,17.86,4,1,0.77,0,1
PNS-00617,73.71,30.26,9,1,0.8308,0,1
PNS-00618,69.93,2.34,2,1,0.8587,0,1
PNS-00619,63.09,10.78,6,1,0.7932,0,1
PNS-00620,79.61,4.0,9,0,0.8777,0,1
PNS-00621,64.47,4.16,4,1,0.8302,0,1
PNS-00622,68.26,0.0,8,1,0.7045,0,1
PNS-00623,70.15,2.51,9,1,0.7846,0,1
PNS-00624,63.04,28.92,7,1,0.7461,0,1
PNS-00625,71.77,1.26,6,0,0.8584,0,0
PNS-00626,63.73,1.13,4,1,0.4649,0,1
PNS-00627,64.71,7.41,7,1,0.8347,1,1
PNS-00628,78.9,15.4,11,1,0.7493,1,1
PNS-00629,59.68,0.7,6,1,0.7095,0,1
PNS-00630,62.46,34.48,6,1,0.9468,0,1
PNS-00631,80.89,4.03,10,1,0.8914,0,1
PNS-00632,88.39,4.68,11,1,0.8862,0,1
PNS-00633,64.76,13.96,8,1,0.8566,0,1
PNS-00634,69.61,1.73,5,0,0.8847,0,0
PNS-00635,65.52,3.59,8,1,0.7583,0,1
PNS-00636,65.71,40.46,5,1,0.9678,0,1
PNS-00637,66.48,12.89,5,0,0.5549,0,0
PNS-00638,59.09,12.57,8,1,0.969,0,1
PNS-00639,72.64,40.39,5,0,0.6796,0,0
PNS-00640,72.2,29.82,6,1,0.6026,0,1
PNS-00641,56.04,10.79,9,1,0.8611,0,1
PNS-00642,73.59,18.67,13,1,0.7217,0,1
PNS-00643,84.42,17.24,9,1,0.8774,0,1
PNS-00644,69.38,23.2,8,1,0.8476,0,1
PNS-00645,65.3,10.29,5,1,0.9573,0,1
PNS-00646,66.86,14.96,4,1,0.6334,0,1
PNS-00647,72.92,8.99,4,1,0.6661,0,1
PNS-00648,70.67,3.4,5,1,0.7191,0,1
PNS-00649,69.32,5.46,6,1,0.7095,0,1
PNS-00650,64.88,29.0,4,1,0.9203,0,1
PNS-00651,82.78,1.78,7,1,0.8188,0,1
PNS-00652,66.61,2.66,7,1,0.8461,0,1
PNS-00653,81.34,1.95,12,1,0.8447,0,1
PNS-00654,59.17,29.2,5,1,0.9314,0,1
PNS-00655,72.7,2.21,7,1,0.9255,0,1
PNS-00656,70.56,1.89,10,0,0.9099,0,1
PNS-00657,61.05,42.33,9,1,0.759,0,1
PNS-00658,69.42,5.82,6,0,0.567,0,0
PNS-00659,77.7,23.56,6,1,0.4724,0,1
PNS-00660,65.41,7.84,7,1,0.8592,0,1
PNS-00661,66.95,32.56,7,1,0.8134,0,1
PNS-00662,67.86,3.64,8,1,0.9282,0,1
PNS-00663,60.78,33.89,4,0,0.8271,0,0
PNS-00664,65.26,8.26,10,1,0.967,0,1
PNS-00665,67.35,29.29,8,0,0.7905,0,0
PNS-00666,69.26,6.83,6,1,0.6737,1,0
PNS-00667,55.07,6.19,6,1,0.8671,0,1
PNS-00668,71.86,52.82,7,1,0.6974,0,1
PNS-00669,63.82,28.58,8,1,0.9621,0,1
PNS-00670,69.11,34.29,11,1,0.835,0,1
PNS-00671,74.28,3.99,8,0,0.5338,0,0
PNS-00672,70.18,17.47,11,0,0.8614,0,1
PNS-00673,62.29,28.14,3,1,0.8078,0,1
PNS-00674,57.47,18.41,8,1,0.8388,0,1
PNS-00675,74.69,18.03,5,1,0.7711,0,1
PNS-00676,70.79,0.74,6,1,0.9732,0,1
PNS-00677,87.06,8.63,3,1,0.8217,0,1
PNS-00678,71.36,7.1,9,1,0.8983,0,1
PNS-00679,71.1,17.22,3,1,0.7386,0,1
PNS-00680,66.66,7.0,7,0,0.8041,0,0
PNS-00681,74.53,7.05,9,1,0.8229,1,1
PNS-00682,73.0,4.49,8,1,0.8404,0,1
PNS-00683,78.01,10.09,4,1,0.8265,0,1
PNS-00684,63.83,5.32,7,1,0.9223,0,1
PNS-00685,64.52,4.29,7,1,0.9216,0,1
PNS-00686,64.17,6.1,10,1,0.917,0,1
PNS-00687,74.33,2.65,6,1,0.8974,0,1
PNS-00688,79.99,35.09,5,1,0.8954,0,1
PNS-00689,64.33,21.77,13,1,0.9398,0,1
PNS-00690,64.6,11.6,7,1,0.8735,0,1
PNS-00691,70.51,14.59,6,1,0.605,0,1
PNS-00692,66.03,11.87,10,1,0.7362,0,1
PNS-00693,75.62,12.71,9,1,0.5752,0,1
PNS-00694,73.96,8.43,10,1,0.8725,0,1
PNS-00695,61.39,8.13,6,1,0.6759,0,1
PNS-00696,61.74,27.23,11,1,0.7457,0,1
PNS-00697,63.43,16.1,8,1,0.5386,0,1
PNS-00698,60.29,50.66,6,1,0.7699,0,1
PNS-00699,60.68,4.17,13,0,0.9086,0,1
PNS-00700,66.39,5.32,8,0,0.7068,0,0
PNS-00701,76.9,5.23,8,1,0.8943,0,1
PNS-00702,66.04,21.2,6,1,0.9539,0,1
PNS-00703,59.75,8.86,7,0,0.9141,0,1
PNS-00704,67.54,4.42,5,1,0.8809,0,1
PNS-00705,76.39,16.56,11,1,0.8796,0,1
PNS-00706,60.19,9.1,11,0,0.6825,0,0
PNS-00707,60.72,19.58,11,1,0.9491,0,1
PNS-00708,72.47,5.06,9,1,0.8872,0,1
PNS-00709,66.23,9.81,5,1,0.7724,0,1
PNS-00710,73.18,2.25,9,1,0.8699,0,1
PNS-00711,67.89,35.28,11,1,0.6205,0,1
PNS-00712,73.61,16.17,5,1,0.9459,0,1
PNS-00713,59.72,9.48,6,1,0.9533,1,1
PNS-00714,67.9,1.38,7,1,0.9107,1,1
PNS-00715,66.31,11.55,7,1,0.6882,0,1
PNS-00716,58.27,1.35,8,1,0.8205,0,1
PNS-00717,55.49,10.27,9,1,0.7308,0,1
PNS-00718,73.49,9.16,15,0,0.8596,0,1
PNS-00719,65.19,19.51,13,0,0.9145,0,1
PNS-00720,59.82,1.59,9,1,0.9118,0,1
PNS-00721,67.23,12.39,7,1,0.9029,0,1
PNS-00722,77.02,5.36,9,1,0.9055,0,1
PNS-00723,78.0,4.44,5,1,0.7274,0,1
PNS-00724,56.03,6.54,16,1,0.8903,0,1
PNS-00725,60.62,9.19,4,1,0.9268,1,0
PNS-00726,79.69,8.34,4,1,0.8457,1,0
PNS-00727,70.26,36.47,5,1,0.7714,1,0
PNS-00728,74.14,12.73,7,1,0.9257,0,1
PNS-00729,58.88,10.28,9,1,0.6908,0,1
PNS-00730,59.04,13.77,6,1,0.7379,0,1
PNS-00731,71.58,15.24,2,1,0.7234,0,1
PNS-00732,68.47,0.44,6,1,0.7161,0,1
PNS-00733,72.39,5.12,5,1,0.8283,0,1
PNS-00734,66.5,3.21,5,1,0.5947,0,1
PNS-00735,70.23,7.97,5,0,0.9073,0,0
PNS-00736,69.26,15.92,9,0,0.779,1,0
PNS-00737,74.22,31.11,13,1,0.7447,0,1
PNS-00738,74.46,10.06,5,1,0.6921,0,1
PNS-00739,55.04,0.65,13,1,0.9553,0,1
PNS-00740,68.64,10.29,4,1,0.8673,0,1
PNS-00741,76.01,10.67,12,1,0.9108,0,1
PNS-00742,77.5,4.48,11,1,0.9732,0,1
PNS-00743,59.84,20.73,7,0,0.8747,0,0
PNS-00744,81.68,5.25,14,1,0.5791,1,0
PNS-00745,68.79,18.46,7,1,0.9296,0,1
PNS-00746,75.45,21.13,8,1,0.7955,0,1
PNS-00747,82.38,22.15,11,1,0.6592,0,1
PNS-00748,72.13,15.83,7,1,0.9439,0,1
PNS-00749,65.03,0.55,14,1,0.9255,1,1
PNS-00750,60.85,18.83,12,0,0.8275,0,1
PNS-00751,68.09,3.65,7,1,0.6148,1,0
PNS-00752,65.61,19.29,4,1,0.7163,0,1
PNS-00753,59.88,24.09,9,1,0.9232,0,1
PNS-00754,84.39,1.09,10,1,0.7737,1,1
PNS-00755,82.28,5.74,10,1,0.9828,0,1
PNS-00756,77.09,3.43,10,1,0.8697,0,1
PNS-00757,60.63,30.43,4,1,0.8661,0,1
PNS-00758,74.84,22.08,9,1,0.9268,1,1
PNS-00759,73.12,0.57,4,1,0.9596,0,1
PNS-00760,71.54,1.93,13,1,0.8769,0,1
PNS-00761,78.0,9.81,11,1,0.3877,1,0
PNS-00762,73.08,47.57,11,0,0.9437,0,0
PNS-00763,73.92,19.47,9,1,0.8026,0,1
PNS-00764,73.1,12.1,7,1,0.8127,0,1
PNS-00765,70.73,15.49,8,1,0.9316,0,1
PNS-00766,73.97,13.5,14,0,0.7545,1,0
PNS-00767,68.67,0.34,9,1,0.9097,0,1
PNS-00768,63.55,8.66,9,1,0.8854,0,1
PNS-00769,57.76,0.4,6,1,0.9299,0,1
PNS-00770,81.45,5.8,13,1,0.5345,0,1
PNS-00771,81.83,9.32,9,1,0.8224,0,1
PNS-00772,78.87,0.44,8,1,0.7175,0,1
PNS-00773,70.04,14.48,8,1,0.9283,0,1
PNS-00774,78.81,3.51,9,1,0.7512,0,1
PNS-00775,68.1,2.33,4,0,0.7731,0,0
PNS-00776,69.62,5.36,6,1,0.8347,0,1
PNS-00777,59.25,24.69,7,0,0.765,0,0
PNS-00778,71.18,3.1,5,1,0.6267,0,1
PNS-00779,68.48,28.59,8,1,0.9101,0,1
PNS-00780,57.58,27.0,5,1,0.7868,1,0
PNS-00781,67.59,6.89,12,0,0.5184,1,0
PNS-00782,67.36,2.31,13,1,0.5491,0,1
PNS-00783,82.38,4.9,6,1,0.8818,0,1
PNS-00784,75.15,5.8,6,1,0.8683,0,1
PNS-00785,68.09,3.97,9,1,0.7952,0,1
PNS-00786,69.99,2.28,7,1,0.6392,0,1
PNS-00787,68.35,16.45,10,1,0.7736,0,1
PNS-00788,66.38,20.58,10,1,0.7775,0,1
PNS-00789,59.34,19.1,9,1,0.6667,0,1
PNS-00790,66.79,0.19,7,1,0.9292,1,1
PNS-00791,62.03,1.39,10,1,0.7314,0,1
PNS-00792,58.0,17.52,9,1,0.8286,0,1
PNS-00793,72.09,21.44,7,1,0.6139,0,1
PNS-00794,71.13,21.52,10,1,0.925,0,1
PNS-00795,70.22,17.08,11,1,0.8859,0,1
PNS-00796,67.02,6.09,10,1,0.8887,0,1
PNS-00797,75.97,58.14,11,1,0.7724,0,1
PNS-00798,76.47,67.68,3,1,0.6601,0,1
PNS-00799,76.21,18.02,12,1,0.9441,1,1
PNS-00800,68.31,10.69,8,1,0.9062,1,1
PNS-00801,61.24,18.7,9,1,0.8449,0,1
PNS-00802,59.33,66.2,11,1,0.691,0,1
PNS-00803,70.76,0.34,9,1,0.8182,0,1
PNS-00804,71.03,3.53,14,1,0.8741,0,1
PNS-00805,78.3,6.64,9,1,0.7604,0,1
PNS-00806,76.8,14.78,9,0,0.9984,0,1
PNS-00807,66.94,8.67,10,1,0.7433,0,1
PNS-00808,58.05,6.6,8,1,0.894,0,1
PNS-00809,65.45,3.48,7,1,0.9581,0,1
PNS-00810,69.74,15.4,4,1,0.8284,1,0
PNS-00811,66.38,50.89,9,1,0.6156,0,1
PNS-00812,63.38,2.43,5,1,0.804,0,1
PNS-00813,70.02,0.52,8,1,0.8842,1,1
PNS-00814,63.97,7.39,7,1,0.8496,1,1
PNS-00815,62.98,15.7,8,1,0.7864,0,1
PNS-00816,70.49,72.33,7,1,0.7847,0,1
PNS-00817,64.78,7.31,6,1,0.9334,0,1
PNS-00818,69.95,63.73,9,1,0.5495,0,1
PNS-00819,70.19,5.77,12,1,0.8225,0,1
PNS-00820,58.88,14.74,5,1,0.9376,0,1
PNS-00821,64.15,9.16,7,1,0.8236,1,1
PNS-00822,79.5,40.74,11,1,0.9182,0,1
PNS-00823,58.7,8.57,3,1,0.547,0,1
PNS-00824,58.54,12.46,10,1,0.7412,1,1
PNS-00825,57.44,65.67,6,1,0.6399,0,1
PNS-00826,68.23,17.3,3,1,0.9543,0,1
PNS-00827,68.25,12.08,5,1,0.5282,0,1
PNS-00828,67.06,26.17,9,1,0.7729,1,1
PNS-00829,77.71,10.34,7,1,0.7036,0,1
PNS-00830,80.81,3.71,11,1,0.677,0,1
PNS-00831,71.17,7.22,8,1,0.7864,0,1
PNS-00832,80.49,68.9,8,0,0.8827,0,0
PNS-00833,58.98,4.3,10,1,0.9288,0,1
PNS-00834,64.96,18.49,3,1,0.8536,0,1
PNS-00835,61.98,3.67,5,1,0.6129,0,1
PNS-00836,60.85,20.97,11,1,0.7853,0,1
PNS-00837,65.39,3.41,12,1,0.908,0,1
PNS-00838,79.42,4.36,12,1,0.5256,0,1
PNS-00839,82.7,19.63,8,1,0.839,0,1
PNS-00840,65.31,0.05,8,1,0.8917,0,1
PNS-00841,83.24,58.63,9,0,0.6713,0,0
PNS-00842,68.28,19.03,8,0,0.9352,0,1
PNS-00843,82.03,1.02,10,1,0.7141,0,1
PNS-00844,67.25,1.58,9,0,0.8714,0,1
PNS-00845,69.05,13.02,9,1,0.7118,0,1
PNS-00846,70.92,11.01,5,1,0.8899,0,1
PNS-00847,75.02,18.72,9,0,0.9142,0,1
PNS-00848,74.81,16.47,10,1,0.6655,0,1
PNS-00849,62.34,4.87,10,1,0.8959,0,1
PNS-00850,75.75,11.83,11,1,0.8985,0,1
PNS-00851,65.11,12.9,7,1,0.5583,0,1
PNS-00852,64.08,8.74,10,1,0.5883,1,0
PNS-00853,75.27,4.41,11,1,0.5356,0,1
PNS-00854,68.25,3.9,9,1,0.8395,0,1
PNS-00855,70.23,3.28,6,1,0.8683,0,1
PNS-00856,68.11,14.13,4,1,0.8941,0,1
PNS-00857,70.69,24.06,8,1,0.6246,0,1
PNS-00858,71.4,38.42,10,1,0.9156,0,1
PNS-00859,65.72,18.47,11,1,0.8264,0,1
PNS-00860,73.33,54.59,12,0,0.8823,0,0
PNS-00861,60.14,16.23,15,1,0.9664,0,1
PNS-00862,56.46,2.71,6,0,0.776,0,0
PNS-00863,67.53,39.08,10,1,0.9068,1,1
PNS-00864,68.67,39.57,9,1,0.9384,0,1
PNS-00865,62.45,0.12,11,1,0.7105,0,1
PNS-00866,74.65,8.08,5,1,0.8646,0,1
PNS-00867,57.26,24.87,10,1,0.6541,0,1
PNS-00868,64.74,2.07,7,1,0.829,0,1
PNS-00869,63.32,1.57,8,1,0.935,0,1
PNS-00870,67.63,2.2,6,1,0.7225,0,1
PNS-00871,70.23,13.01,10,1,0.5279,0,1
PNS-00872,59.94,9.84,9,1,0.3826,1,0
PNS-00873,73.79,13.96,9,1,0.8037,1,1
PNS-00874,68.5,0.8,8,1,0.7351,0,1
PNS-00875,64.67,19.88,5,1,0.5007,0,1
PNS-00876,69.78,6.28,11,1,0.8997,0,1
PNS-00877,67.9,17.97,7,1,0.84,0,1
PNS-00878,66.23,8.23,12,0,0.7611,0,1
PNS-00879,67.17,1.93,11,1,0.9361,0,1
PNS-00880,67.78,26.14,7,0,0.8841,0,0
PNS-00881,69.8,9.23,12,1,0.7861,0,1
PNS-00882,75.58,1.39,7,1,0.8455,1,1
PNS-00883,59.11,10.14,5,0,0.5934,0,0
PNS-00884,58.62,4.32,10,1,0.7345,0,1
PNS-00885,59.25,6.05,10,1,0.8847,0,1
PNS-00886,70.31,7.27,5,1,0.7258,0,1
PNS-00887,77.96,17.12,10,1,0.8988,1,1
PNS-00888,64.55,13.61,12,0,0.9641,0,1
PNS-00889,57.24,0.65,4,1,0.7695,0,1
PNS-00890,64.26,17.77,9,1,0.7066,0,1
PNS-00891,61.34,32.22,14,1,0.6808,0,1
PNS-00892,63.54,7.16,4,1,0.8913,0,1
PNS-00893,64.73,1.33,6,1,0.9024,0,1
PNS-00894,68.31,10.55,5,1,0.8778,0,1
PNS-00895,65.51,48.99,15,1,0.9151,0,1
PNS-00896,76.39,18.88,7,0,0.9212,0,0
PNS-00897,62.59,4.93,8,1,0.8769,0,1
PNS-00898,61.1,16.96,5,1,0.8255,0,1
PNS-00899,71.83,26.05,7,0,0.8485,0,0
PNS-00900,55.71,10.29,12,0,0.9855,0,1
PNS-00901,71.12,10.21,14,0,0.5776,0,0
PNS-00902,68.82,2.37,8,0,0.5519,0,0
PNS-00903,66.82,24.0,10,1,0.8146,0,1
PNS-00904,80.71,11.66,8,1,0.7921,0,1
PNS-00905,63.02,0.1,8,1,0.7387,1,1
PNS-00906,84.48,44.28,11,1,0.9353,0,1
PNS-00907,66.2,3.29,11,1,0.9239,1,1
PNS-00908,57.78,14.93,13,1,0.7253,1,1
PNS-00909,68.56,3.85,8,1,0.7463,0,1
PNS-00910,59.39,14.55,7,1,0.5372,1,0
PNS-00911,61.99,0.71,4,1,0.837,0,1
PNS-00912,71.18,8.04,12,1,0.8341,1,1
PNS-00913,72.44,0.35,10,1,0.7461,0,1
PNS-00914,63.02,0.52,15,1,0.5305,0,1
PNS-00915,75.9,4.09,6,0,0.7086,1,0
PNS-00916,77.26,12.18,6,1,0.9826,0,1
PNS-00917,79.49,12.54,10,1,0.7631,0,1
PNS-00918,72.24,21.8,6,0,0.8037,0,0
PNS-00919,78.91,5.07,7,1,0.9278,0,1
PNS-00920,72.9,25.5,7,0,0.8445,0,0
PNS-00921,65.46,20.55,2,1,0.8495,1,0
PNS-00922,61.06,7.15,10,1,0.6269,0,1
PNS-00923,68.95,27.72,10,0,0.9462,0,1
PNS-00924,63.43,28.61,10,1,0.7783,0,1
PNS-00925,66.67,5.05,11,1,0.775,0,1
PNS-00926,83.06,8.24,8,1,0.7894,0,1
PNS-00927,66.64,11.88,9,1,0.9568,0,1
PNS-00928,71.31,19.96,7,1,0.7388,0,1
PNS-00929,66.14,1.29,5,0,0.4586,0,0
PNS-00930,68.61,16.65,4,1,0.8891,0,1
PNS-00931,68.05,6.94,10,1,0.7811,0,1
PNS-00932,71.59,20.44,13,1,0.9591,0,1
PNS-00933,77.32,5.69,5,1,0.7305,0,1
PNS-00934,81.18,57.62,9,1,0.5947,0,1
PNS-00935,70.48,11.79,10,1,0.4537,0,1
PNS-00936,72.72,1.13,7,1,0.6327,0,1
PNS-00937,58.79,0.78,5,1,0.5558,0,1
PNS-00938,67.3,11.17,9,1,0.7761,0,1
PNS-00939,75.52,10.46,10,1,0.9759,0,1
PNS-00940,74.93,1.67,7,1,0.5151,0,1
PNS-00941,69.69,9.16,7,1,0.7045,0,1
PNS-00942,75.09,6.55,7,1,0.6017,0,1
PNS-00943,71.93,21.79,7,1,0.848,0,1
PNS-00944,77.6,1.94,4,0,0.9399,0,0
PNS-00945,70.31,5.4,7,1,0.5991,0,1
PNS-00946,65.15,15.19,6,0,0.8496,0,0
PNS-00947,70.69,11.66,3,1,0.6836,0,1
PNS-00948,73.97,47.91,8,1,0.6833,0,1
PNS-00949,71.06,1.47,4,1,0.7484,0,1
PNS-00950,65.06,2.16,7,1,0.4772,0,1
PNS-00951,80.8,34.47,14,1,0.9396,0,1
PNS-00952,71.61,12.27,8,0,0.8282,0,1
PNS-00953,71.82,13.91,10,1,0.5589,0,1
PNS-00954,58.7,49.15,7,1,0.8891,0,1
PNS-00955,62.3,3.06,8,1,0.9431,0,1
PNS-00956,78.96,3.38,7,1,0.9416,0,1
PNS-00957,64.13,33.32,7,1,0.8974,1,1
PNS-00958,85.94,2.84,10,1,0.7453,0,1
PNS-00959,67.98,4.48,9,1,0.8086,0,1
PNS-00960,71.26,2.05,7,1,0.8948,0,1
PNS-00961,80.93,5.09,12,1,0.771,0,1
PNS-00962,69.05,11.37,11,1,0.7809,0,1
PNS-00963,59.98,2.07,2,0,0.8931,1,0
PNS-00964,67.12,1.64,10,1,0.6417,0,1
PNS-00965,67.72,9.92,10,1,0.9688,0,1
PNS-00966,57.08,8.16,8,0,0.8094,0,1
PNS-00967,65.95,40.81,5,1,0.8451,0,1
PNS-00968,62.06,24.75,9,1,0.7351,1,1
PNS-00969,75.39,0.44,12,1,0.8468,0,1
PNS-00970,68.28,31.11,8,0,0.6195,0,0
PNS-00971,65.74,58.78,12,1,0.4074,0,1
PNS-00972,67.15,15.53,1,1,0.9608,0,1
PNS-00973,69.78,10.94,7,1,0.7905,0,1
PNS-00974,72.93,47.34,4,1,0.8856,0,1
PNS-00975,60.0,11.83,5,1,0.6307,0,1
PNS-00976,59.67,2.11,11,1,0.6471,0,1
PNS-00977,76.84,0.96,10,0,0.7974,1,0
PNS-00978,64.7,5.44,5,0,0.8261,1,0
PNS-00979,56.67,22.92,5,1,0.8978,1,0
PNS-00980,71.55,3.96,6,1,0.7879,0,1
PNS-00981,71.71,23.33,7,1,0.9063,0,1
PNS-00982,55.75,15.42,6,1,0.7609,0,1
PNS-00983,69.84,14.07,9,1,0.4621,0,1
PNS-00984,73.88,15.43,12,1,0.8474,1,1
PNS-00985,71.0,2.12,5,1,0.8772,0,1
PNS-00986,73.06,3.97,8,0,0.9009,0,1
PNS-00987,56.77,8.19,10,1,0.7212,0,1
PNS-00988,70.65,0.0,6,1,0.9311,1,1
PNS-00989,65.58,19.09,6,1,0.4882,0,1
PNS-00990,64.14,1.09,9,1,0.9278,0,1
PNS-00991,74.96,11.75,4,1,0.9041,0,1
PNS-00992,79.83,37.79,9,1,0.6179,0,1
PNS-00993,82.35,8.52,8,1,0.8008,0,1
PNS-00994,78.52,17.33,9,1,0.6631,0,1
PNS-00995,67.12,2.89,9,1,0.949,0,1
PNS-00996,70.82,49.06,5,1,0.9166,0,1
